,Source node name,Target node name,Source node type,Target node type,Relationship type
53050,TNF,C0023290,gene,disease,risk_gene
53051,TNF,C0023860,gene,disease,risk_gene
53052,TNF,C0023891,gene,disease,risk_gene
53053,TNF,C0023893,gene,disease,risk_gene
53054,TNF,C0023895,gene,disease,risk_gene
53055,TNF,C0023903,gene,disease,risk_gene
53056,TNF,C0023904,gene,disease,risk_gene
53057,TNF,C0024115,gene,disease,risk_gene
53058,TNF,C0024117,gene,disease,risk_gene
53059,TNF,C0024121,gene,disease,risk_gene
53060,TNF,C0024530,gene,disease,risk_gene
53061,TNF,C0024623,gene,disease,risk_gene
53062,TNF,C0025202,gene,disease,risk_gene
53063,TNF,C0026141,gene,disease,risk_gene
53064,TNF,C0026766,gene,disease,risk_gene
53065,TNF,C0026846,gene,disease,risk_gene
53066,TNF,C0027051,gene,disease,risk_gene
53067,TNF,C0027059,gene,disease,risk_gene
53068,TNF,C0027497,gene,disease,risk_gene
53069,TNF,C0027540,gene,disease,risk_gene
53070,TNF,C0027626,gene,disease,risk_gene
53071,TNF,C0027627,gene,disease,risk_gene
53072,TNF,C0027659,gene,disease,risk_gene
53073,TNF,C0027746,gene,disease,risk_gene
53074,TNF,C0027765,gene,disease,risk_gene
53075,TNF,C0027796,gene,disease,risk_gene
53076,TNF,C0028754,gene,disease,risk_gene
53077,TNF,C0029172,gene,disease,risk_gene
53078,TNF,C0029458,gene,disease,risk_gene
53079,TNF,C0030193,gene,disease,risk_gene
53080,TNF,C0030246,gene,disease,risk_gene
53081,TNF,C0030297,gene,disease,risk_gene
53082,TNF,C0030567,gene,disease,risk_gene
53083,TNF,C0032045,gene,disease,risk_gene
53084,TNF,C0032227,gene,disease,risk_gene
53085,TNF,C0032231,gene,disease,risk_gene
53086,TNF,C0032285,gene,disease,risk_gene
53087,TNF,C0032300,gene,disease,risk_gene
53088,TNF,C0032963,gene,disease,risk_gene
53089,TNF,C0033141,gene,disease,risk_gene
53090,TNF,C0033860,gene,disease,risk_gene
53091,TNF,C0034063,gene,disease,risk_gene
53092,TNF,C0034067,gene,disease,risk_gene
53093,TNF,C0034069,gene,disease,risk_gene
53094,TNF,C0034189,gene,disease,risk_gene
53095,TNF,C0035126,gene,disease,risk_gene
53096,TNF,C0035228,gene,disease,risk_gene
53097,TNF,C0035242,gene,disease,risk_gene
53098,TNF,C0035309,gene,disease,risk_gene
53099,TNF,C0036341,gene,disease,risk_gene
53100,TNF,C0036420,gene,disease,risk_gene
53101,TNF,C0036529,gene,disease,risk_gene
53102,TNF,C0036690,gene,disease,risk_gene
53103,TNF,C0036981,gene,disease,risk_gene
53104,TNF,C0036982,gene,disease,risk_gene
53105,TNF,C0036983,gene,disease,risk_gene
53106,TNF,C0037274,gene,disease,risk_gene
53107,TNF,C0037579,gene,disease,risk_gene
53108,TNF,C0037926,gene,disease,risk_gene
53109,TNF,C0038220,gene,disease,risk_gene
53110,TNF,C0038356,gene,disease,risk_gene
53111,TNF,C0038358,gene,disease,risk_gene
53112,TNF,C0038433,gene,disease,risk_gene
53113,TNF,C0038454,gene,disease,risk_gene
53114,TNF,C0038870,gene,disease,risk_gene
53115,TNF,C0039231,gene,disease,risk_gene
53116,TNF,C0040053,gene,disease,risk_gene
53117,TNF,C0040136,gene,disease,risk_gene
53118,TNF,C0040997,gene,disease,risk_gene
53119,TNF,C0041696,gene,disease,risk_gene
53120,TNF,C0042109,gene,disease,risk_gene
53121,TNF,C0042373,gene,disease,risk_gene
53122,TNF,C0042656,gene,disease,risk_gene
53123,TNF,C0042900,gene,disease,risk_gene
53124,TNF,C0043094,gene,disease,risk_gene
53125,TNF,C0079218,gene,disease,risk_gene
53126,TNF,C0080203,gene,disease,risk_gene
53127,TNF,C0085655,gene,disease,risk_gene
53128,TNF,C0086404,gene,disease,risk_gene
53129,TNF,C0086540,gene,disease,risk_gene
53130,TNF,C0086541,gene,disease,risk_gene
53131,TNF,C0086565,gene,disease,risk_gene
53132,TNF,C0087086,gene,disease,risk_gene
53133,TNF,C0151468,gene,disease,risk_gene
53134,TNF,C0151526,gene,disease,risk_gene
53135,TNF,C0151603,gene,disease,risk_gene
53136,TNF,C0151744,gene,disease,risk_gene
53137,TNF,C0156147,gene,disease,risk_gene
53138,TNF,C0162557,gene,disease,risk_gene
53139,TNF,C0162668,gene,disease,risk_gene
53140,TNF,C0162669,gene,disease,risk_gene
53141,TNF,C0162670,gene,disease,risk_gene
53142,TNF,C0162820,gene,disease,risk_gene
53143,TNF,C0205641,gene,disease,risk_gene
53144,TNF,C0205642,gene,disease,risk_gene
53145,TNF,C0205643,gene,disease,risk_gene
53146,TNF,C0205644,gene,disease,risk_gene
53147,TNF,C0205645,gene,disease,risk_gene
53148,TNF,C0205734,gene,disease,risk_gene
53149,TNF,C0205944,gene,disease,risk_gene
53150,TNF,C0205945,gene,disease,risk_gene
53151,TNF,C0206145,gene,disease,risk_gene
53152,TNF,C0206146,gene,disease,risk_gene
53153,TNF,C0206617,gene,disease,risk_gene
53154,TNF,C0221056,gene,disease,risk_gene
53155,TNF,C0221227,gene,disease,risk_gene
53156,TNF,C0234230,gene,disease,risk_gene
53157,TNF,C0234238,gene,disease,risk_gene
53158,TNF,C0234247,gene,disease,risk_gene
53159,TNF,C0234249,gene,disease,risk_gene
53160,TNF,C0234254,gene,disease,risk_gene
53161,TNF,C0235527,gene,disease,risk_gene
53162,TNF,C0242379,gene,disease,risk_gene
53163,TNF,C0242973,gene,disease,risk_gene
53164,TNF,C0243026,gene,disease,risk_gene
53165,TNF,C0259783,gene,disease,risk_gene
53166,TNF,C0263409,gene,disease,risk_gene
53167,TNF,C0263666,gene,disease,risk_gene
53168,TNF,C0263859,gene,disease,risk_gene
53169,TNF,C0263984,gene,disease,risk_gene
53170,TNF,C0264393,gene,disease,risk_gene
53171,TNF,C0264423,gene,disease,risk_gene
53172,TNF,C0267380,gene,disease,risk_gene
53173,TNF,C0268318,gene,disease,risk_gene
53174,TNF,C0270823,gene,disease,risk_gene
53175,TNF,C0270948,gene,disease,risk_gene
53176,TNF,C0271708,gene,disease,risk_gene
53177,TNF,C0271710,gene,disease,risk_gene
53178,TNF,C0273115,gene,disease,risk_gene
53179,TNF,C0274861,gene,disease,risk_gene
53180,TNF,C0274862,gene,disease,risk_gene
53181,TNF,C0276496,gene,disease,risk_gene
53182,TNF,C0311335,gene,disease,risk_gene
53183,TNF,C0311375,gene,disease,risk_gene
53184,TNF,C0340288,gene,disease,risk_gene
53185,TNF,C0342302,gene,disease,risk_gene
53186,TNF,C0343755,gene,disease,risk_gene
53187,TNF,C0345904,gene,disease,risk_gene
53188,TNF,C0346647,gene,disease,risk_gene
53189,TNF,C0376280,gene,disease,risk_gene
53190,TNF,C0376416,gene,disease,risk_gene
53191,TNF,C0392514,gene,disease,risk_gene
53192,TNF,C0393734,gene,disease,risk_gene
53193,TNF,C0393786,gene,disease,risk_gene
53194,TNF,C0393787,gene,disease,risk_gene
53196,TNF,C0423711,gene,disease,risk_gene
53197,TNF,C0423712,gene,disease,risk_gene
53198,TNF,C0458247,gene,disease,risk_gene
53199,TNF,C0458257,gene,disease,risk_gene
53200,TNF,C0458259,gene,disease,risk_gene
53201,TNF,C0472387,gene,disease,risk_gene
53202,TNF,C0472388,gene,disease,risk_gene
53203,TNF,C0494463,gene,disease,risk_gene
53204,TNF,C0524610,gene,disease,risk_gene
53205,TNF,C0525045,gene,disease,risk_gene
53206,TNF,C0546126,gene,disease,risk_gene
53207,TNF,C0549473,gene,disease,risk_gene
53208,TNF,C0554591,gene,disease,risk_gene
53209,TNF,C0555198,gene,disease,risk_gene
53210,TNF,C0598608,gene,disease,risk_gene
53211,TNF,C0600228,gene,disease,risk_gene
53212,TNF,C0600327,gene,disease,risk_gene
53213,TNF,C0600467,gene,disease,risk_gene
53214,TNF,C0677050,gene,disease,risk_gene
53215,TNF,C0678202,gene,disease,risk_gene
53216,TNF,C0678222,gene,disease,risk_gene
53217,TNF,C0742803,gene,disease,risk_gene
53218,TNF,C0750900,gene,disease,risk_gene
53219,TNF,C0750901,gene,disease,risk_gene
53220,TNF,C0750969,gene,disease,risk_gene
53221,TNF,C0750970,gene,disease,risk_gene
53222,TNF,C0751197,gene,disease,risk_gene
53223,TNF,C0751198,gene,disease,risk_gene
53224,TNF,C0751211,gene,disease,risk_gene
53225,TNF,C0751212,gene,disease,risk_gene
53226,TNF,C0751213,gene,disease,risk_gene
53227,TNF,C0751214,gene,disease,risk_gene
53228,TNF,C0751371,gene,disease,risk_gene
53229,TNF,C0751372,gene,disease,risk_gene
53230,TNF,C0751373,gene,disease,risk_gene
53231,TNF,C0751407,gene,disease,risk_gene
53232,TNF,C0751408,gene,disease,risk_gene
53233,TNF,C0751522,gene,disease,risk_gene
53234,TNF,C0751523,gene,disease,risk_gene
53235,TNF,C0751524,gene,disease,risk_gene
53236,TNF,C0751851,gene,disease,risk_gene
53237,TNF,C0751852,gene,disease,risk_gene
53238,TNF,C0751956,gene,disease,risk_gene
53239,TNF,C0853897,gene,disease,risk_gene
53240,TNF,C0860207,gene,disease,risk_gene
53241,TNF,C0869523,gene,disease,risk_gene
53242,TNF,C0876994,gene,disease,risk_gene
53243,TNF,C0878544,gene,disease,risk_gene
53244,TNF,C0887898,gene,disease,risk_gene
53245,TNF,C0917798,gene,disease,risk_gene
53246,TNF,C0920563,gene,disease,risk_gene
53247,TNF,C0948089,gene,disease,risk_gene
53248,TNF,C0948480,gene,disease,risk_gene
53249,TNF,C0949272,gene,disease,risk_gene
53250,TNF,C0949496,gene,disease,risk_gene
53251,TNF,C0971858,gene,disease,risk_gene
53252,TNF,C0993582,gene,disease,risk_gene
53253,TNF,C1257931,gene,disease,risk_gene
53254,TNF,C1257963,gene,disease,risk_gene
53255,TNF,C1257964,gene,disease,risk_gene
53256,TNF,C1257965,gene,disease,risk_gene
53257,TNF,C1261473,gene,disease,risk_gene
53258,TNF,C1262760,gene,disease,risk_gene
53259,TNF,C1269683,gene,disease,risk_gene
53260,TNF,C1279420,gene,disease,risk_gene
53261,TNF,C1383860,gene,disease,risk_gene
53262,TNF,C1458155,gene,disease,risk_gene
53263,TNF,C1527303,gene,disease,risk_gene
53264,TNF,C1527304,gene,disease,risk_gene
53265,TNF,C1527311,gene,disease,risk_gene
53266,TNF,C1527352,gene,disease,risk_gene
53267,TNF,C1527383,gene,disease,risk_gene
53268,TNF,C1563937,gene,disease,risk_gene
53269,TNF,C1565662,gene,disease,risk_gene
53270,TNF,C1623038,gene,disease,risk_gene
53271,TNF,C1692886,gene,disease,risk_gene
53272,TNF,C1704377,gene,disease,risk_gene
53273,TNF,C1708349,gene,disease,risk_gene
53274,TNF,C1719672,gene,disease,risk_gene
53275,TNF,C1861172,gene,disease,risk_gene
53276,TNF,C1862939,gene,disease,risk_gene
53277,TNF,C1862941,gene,disease,risk_gene
53278,TNF,C1959583,gene,disease,risk_gene
53279,TNF,C1961112,gene,disease,risk_gene
53280,TNF,C2239176,gene,disease,risk_gene
53281,TNF,C2350344,gene,disease,risk_gene
53282,TNF,C2350873,gene,disease,risk_gene
53283,TNF,C2350878,gene,disease,risk_gene
53284,TNF,C2609414,gene,disease,risk_gene
53285,TNF,C2711227,gene,disease,risk_gene
53286,TNF,C2930617,gene,disease,risk_gene
53287,TNF,C2936719,gene,disease,risk_gene
53288,TNF,C3489728,gene,disease,risk_gene
53289,TNF,C3658290,gene,disease,risk_gene
53290,TNF,C3714514,gene,disease,risk_gene
53291,TNF,C3714636,gene,disease,risk_gene
53292,TNF,C3837958,gene,disease,risk_gene
53294,TNF,C3891815,gene,disease,risk_gene
53295,TNF,C4277682,gene,disease,risk_gene
53296,TNF,C4279912,gene,disease,risk_gene
53297,TNF,C4551993,gene,disease,risk_gene
53298,TNF,C4554117,gene,disease,risk_gene
53299,TNF,C4704874,gene,disease,risk_gene
53300,TNF,C4721411,gene,disease,risk_gene
53301,TNF,C4721507,gene,disease,risk_gene
53303,TNNC2,C0270960,gene,disease,risk_gene
53304,TNFAIP1,C0011881,gene,disease,risk_gene
53305,TNFAIP1,C0017667,gene,disease,risk_gene
53306,TNFAIP2,C0003873,gene,disease,risk_gene
53307,TNFAIP3,C0003873,gene,disease,risk_gene
53308,TNFAIP3,C0004364,gene,disease,risk_gene
53309,TNFAIP3,C0007621,gene,disease,risk_gene
53310,TNFAIP3,C0019829,gene,disease,risk_gene
53311,TNFAIP3,C0021368,gene,disease,risk_gene
53312,TNFAIP3,C0024141,gene,disease,risk_gene
53313,TNFAIP3,C0024299,gene,disease,risk_gene
53314,TNFAIP3,C0024301,gene,disease,risk_gene
53315,TNFAIP3,C0026769,gene,disease,risk_gene
53316,TNFAIP3,C0030246,gene,disease,risk_gene
53317,TNFAIP3,C0033860,gene,disease,risk_gene
53318,TNFAIP3,C0079731,gene,disease,risk_gene
53319,TNFAIP3,C0079745,gene,disease,risk_gene
53320,TNFAIP3,C0079758,gene,disease,risk_gene
53321,TNFAIP3,C0079765,gene,disease,risk_gene
53322,TNFAIP3,C0079773,gene,disease,risk_gene
53323,TNFAIP3,C0086981,gene,disease,risk_gene
53324,TNFAIP3,C0242380,gene,disease,risk_gene
53325,TNFAIP3,C0376407,gene,disease,risk_gene
53326,TNFAIP3,C0751324,gene,disease,risk_gene
53327,TNFAIP3,C0751422,gene,disease,risk_gene
53328,TNFAIP3,C1328840,gene,disease,risk_gene
53329,TNFAIP3,C1527336,gene,disease,risk_gene
53330,TNFAIP3,C1956130,gene,disease,risk_gene
53331,TNFAIP3,C1956131,gene,disease,risk_gene
53332,TNFAIP3,C1956132,gene,disease,risk_gene
53333,TNFAIP3,C3860213,gene,disease,risk_gene
53334,TNFAIP3,C4225218,gene,disease,risk_gene
53335,TNFAIP6,C0021400,gene,disease,risk_gene
53336,TNFAIP6,C0037274,gene,disease,risk_gene
53337,TNFAIP6,C0087031,gene,disease,risk_gene
53338,TNFAIP6,C0162820,gene,disease,risk_gene
53339,TNFAIP6,C0238281,gene,disease,risk_gene
53340,TNFAIP6,C0242488,gene,disease,risk_gene
53341,TNFAIP6,C0274861,gene,disease,risk_gene
53342,TNFAIP6,C0274862,gene,disease,risk_gene
53343,TNFAIP6,C0311375,gene,disease,risk_gene
53344,TNFAIP6,C0740376,gene,disease,risk_gene
53345,TNFAIP6,C0740391,gene,disease,risk_gene
53346,TNFAIP6,C0740392,gene,disease,risk_gene
53347,TNFAIP6,C0751845,gene,disease,risk_gene
53348,TNFAIP6,C0751846,gene,disease,risk_gene
53349,TNFAIP6,C0751847,gene,disease,risk_gene
53350,TNFAIP6,C0751848,gene,disease,risk_gene
53351,TNFAIP6,C0751849,gene,disease,risk_gene
53352,TNFAIP6,C0751851,gene,disease,risk_gene
53353,TNFAIP6,C0751852,gene,disease,risk_gene
53354,TNFAIP6,C3495559,gene,disease,risk_gene
53355,TNFAIP6,C3714758,gene,disease,risk_gene
53356,TNFAIP6,C4552091,gene,disease,risk_gene
53357,TNFAIP6,C4704862,gene,disease,risk_gene
53358,TNFRSF1A,C0002152,gene,disease,risk_gene
53359,TNFRSF1A,C0003123,gene,disease,risk_gene
53360,TNFRSF1A,C0004364,gene,disease,risk_gene
53361,TNFRSF1A,C0006625,gene,disease,risk_gene
53362,TNFRSF1A,C0007786,gene,disease,risk_gene
53363,TNFRSF1A,C0008312,gene,disease,risk_gene
53364,TNFRSF1A,C0010674,gene,disease,risk_gene
53365,TNFRSF1A,C0011570,gene,disease,risk_gene
53366,TNFRSF1A,C0011581,gene,disease,risk_gene
53367,TNFRSF1A,C0011853,gene,disease,risk_gene
53368,TNFRSF1A,C0011860,gene,disease,risk_gene
53369,TNFRSF1A,C0015967,gene,disease,risk_gene
53370,TNFRSF1A,C0018801,gene,disease,risk_gene
53371,TNFRSF1A,C0018802,gene,disease,risk_gene
53372,TNFRSF1A,C0020517,gene,disease,risk_gene
53373,TNFRSF1A,C0023212,gene,disease,risk_gene
53374,TNFRSF1A,C0023892,gene,disease,risk_gene
53375,TNFRSF1A,C0026769,gene,disease,risk_gene
53376,TNFRSF1A,C0032285,gene,disease,risk_gene
53377,TNFRSF1A,C0032300,gene,disease,risk_gene
53378,TNFRSF1A,C0036341,gene,disease,risk_gene
53379,TNFRSF1A,C0038433,gene,disease,risk_gene
53380,TNFRSF1A,C0149910,gene,disease,risk_gene
53381,TNFRSF1A,C0235527,gene,disease,risk_gene
53382,TNFRSF1A,C0238065,gene,disease,risk_gene
53383,TNFRSF1A,C0242706,gene,disease,risk_gene
53384,TNFRSF1A,C0273115,gene,disease,risk_gene
53385,TNFRSF1A,C0392164,gene,disease,risk_gene
53386,TNFRSF1A,C0751324,gene,disease,risk_gene
53387,TNFRSF1A,C0751422,gene,disease,risk_gene
53388,TNFRSF1A,C0887898,gene,disease,risk_gene
53389,TNFRSF1A,C0917798,gene,disease,risk_gene
53390,TNFRSF1A,C1275126,gene,disease,risk_gene
53391,TNFRSF1A,C1527304,gene,disease,risk_gene
53392,TNFRSF1A,C1527396,gene,disease,risk_gene
53393,TNFRSF1A,C1959583,gene,disease,risk_gene
53394,TNFRSF1A,C1961112,gene,disease,risk_gene
53395,TNFRSF1A,C2350344,gene,disease,risk_gene
53396,TNFRSF1A,C3714636,gene,disease,risk_gene
53397,TNFRSF1A,C3860213,gene,disease,risk_gene
53398,TNFRSF1A,C4551595,gene,disease,risk_gene
53399,TNFRSF1B,C0004352,gene,disease,risk_gene
53400,TNFRSF1B,C0007786,gene,disease,risk_gene
53401,TNFRSF1B,C0011570,gene,disease,risk_gene
53402,TNFRSF1B,C0011581,gene,disease,risk_gene
53403,TNFRSF1B,C0011860,gene,disease,risk_gene
53404,TNFRSF1B,C0020517,gene,disease,risk_gene
53405,TNFRSF1B,C0023890,gene,disease,risk_gene
53406,TNFRSF1B,C0026948,gene,disease,risk_gene
53407,TNFRSF1B,C0028754,gene,disease,risk_gene
53408,TNFRSF1B,C0032285,gene,disease,risk_gene
53409,TNFRSF1B,C0032300,gene,disease,risk_gene
53410,TNFRSF1B,C0036341,gene,disease,risk_gene
53411,TNFRSF1B,C0036349,gene,disease,risk_gene
53412,TNFRSF1B,C0036920,gene,disease,risk_gene
53413,TNFRSF1B,C0239946,gene,disease,risk_gene
53414,TNFRSF1B,C0239981,gene,disease,risk_gene
53415,TNFRSF1B,C0400966,gene,disease,risk_gene
53416,TNFRSF1B,C0887898,gene,disease,risk_gene
53417,TNFRSF1B,C0917798,gene,disease,risk_gene
53418,TNFRSF1B,C1527304,gene,disease,risk_gene
53419,TNFRSF1B,C3241937,gene,disease,risk_gene
53420,TNFRSF1B,C3714636,gene,disease,risk_gene
53421,TNNC1,C0007194,gene,disease,risk_gene
53422,TNNC1,C0340427,gene,disease,risk_gene
53423,TNNC1,C0878544,gene,disease,risk_gene
53424,TNNC1,C2678475,gene,disease,risk_gene
53425,TNNC1,C2750472,gene,disease,risk_gene
53426,TNNI2,C0003886,gene,disease,risk_gene
53427,TNNI2,C0026848,gene,disease,risk_gene
53428,TNNI2,C0220662,gene,disease,risk_gene
53429,TNNI2,C1834523,gene,disease,risk_gene
53430,TNNI2,C1852085,gene,disease,risk_gene
53431,TNNI3,C0007193,gene,disease,risk_gene
53432,TNNI3,C0007194,gene,disease,risk_gene
53433,TNNI3,C0007196,gene,disease,risk_gene
53434,TNNI3,C0018799,gene,disease,risk_gene
53435,TNNI3,C0027051,gene,disease,risk_gene
53436,TNNI3,C0033141,gene,disease,risk_gene
53437,TNNI3,C0036529,gene,disease,risk_gene
53438,TNNI3,C0340427,gene,disease,risk_gene
53439,TNNI3,C0348616,gene,disease,risk_gene
53440,TNNI3,C0597124,gene,disease,risk_gene
53441,TNNI3,C0700053,gene,disease,risk_gene
53442,TNNI3,C0878544,gene,disease,risk_gene
53443,TNNI3,C0948089,gene,disease,risk_gene
53444,TNNI3,C0949658,gene,disease,risk_gene
53445,TNNI3,C1449563,gene,disease,risk_gene
53446,TNNI3,C1860752,gene,disease,risk_gene
53447,TNNI3,C1861861,gene,disease,risk_gene
53448,TNNI3,C2678474,gene,disease,risk_gene
53449,TNNI3,C2750091,gene,disease,risk_gene
53450,TNNT1,C0206157,gene,disease,risk_gene
53451,TNNT1,C1854380,gene,disease,risk_gene
53452,TNNT2,C0007193,gene,disease,risk_gene
53453,TNNT2,C0007194,gene,disease,risk_gene
53454,TNNT2,C0007222,gene,disease,risk_gene
53455,TNNT2,C0017921,gene,disease,risk_gene
53456,TNNT2,C0018799,gene,disease,risk_gene
53457,TNNT2,C0018800,gene,disease,risk_gene
53458,TNNT2,C0018801,gene,disease,risk_gene
53459,TNNT2,C0018802,gene,disease,risk_gene
53460,TNNT2,C0023212,gene,disease,risk_gene
53461,TNNT2,C0024117,gene,disease,risk_gene
53462,TNNT2,C0027540,gene,disease,risk_gene
53463,TNNT2,C0033141,gene,disease,risk_gene
53464,TNNT2,C0035220,gene,disease,risk_gene
53465,TNNT2,C0036529,gene,disease,risk_gene
53466,TNNT2,C0042514,gene,disease,risk_gene
53467,TNNT2,C0085298,gene,disease,risk_gene
53468,TNNT2,C0151744,gene,disease,risk_gene
53469,TNNT2,C0235527,gene,disease,risk_gene
53470,TNNT2,C0242698,gene,disease,risk_gene
53471,TNNT2,C0340427,gene,disease,risk_gene
53472,TNNT2,C0342751,gene,disease,risk_gene
53473,TNNT2,C0348616,gene,disease,risk_gene
53474,TNNT2,C0597124,gene,disease,risk_gene
53475,TNNT2,C0700053,gene,disease,risk_gene
53476,TNNT2,C0751172,gene,disease,risk_gene
53477,TNNT2,C0751173,gene,disease,risk_gene
53478,TNNT2,C0751174,gene,disease,risk_gene
53479,TNNT2,C0878544,gene,disease,risk_gene
53480,TNNT2,C0948089,gene,disease,risk_gene
53481,TNNT2,C0949658,gene,disease,risk_gene
53482,TNNT2,C1383860,gene,disease,risk_gene
53483,TNNT2,C1449563,gene,disease,risk_gene
53484,TNNT2,C1527303,gene,disease,risk_gene
53485,TNNT2,C1720824,gene,disease,risk_gene
53486,TNNT2,C1832243,gene,disease,risk_gene
53487,TNNT2,C1861864,gene,disease,risk_gene
53488,TNNT2,C1959583,gene,disease,risk_gene
53489,TNNT2,C1960469,gene,disease,risk_gene
53490,TNNT2,C1961112,gene,disease,risk_gene
53491,TNNT2,C2676271,gene,disease,risk_gene
53492,TNNT2,C4551472,gene,disease,risk_gene
53493,TNNT3,C0003886,gene,disease,risk_gene
53494,TNNT3,C0220662,gene,disease,risk_gene
53495,TNNT3,C1834523,gene,disease,risk_gene
53496,TNNT3,C1852085,gene,disease,risk_gene
53497,TNR,C0000786,gene,disease,risk_gene
53498,TNR,C0000822,gene,disease,risk_gene
53499,TNR,C0017639,gene,disease,risk_gene
53500,TNR,C3830362,gene,disease,risk_gene
53501,TNR,C3887640,gene,disease,risk_gene
53502,TNR,C4552766,gene,disease,risk_gene
53504,TNXB,C0036341,gene,disease,risk_gene
53505,TNXB,C0042580,gene,disease,risk_gene
53506,TNXB,C0279626,gene,disease,risk_gene
53507,TNXB,C1848029,gene,disease,risk_gene
53508,TNXB,C4014831,gene,disease,risk_gene
53509,TNXB,C4551858,gene,disease,risk_gene
53510,TNXB,C4706552,gene,disease,risk_gene
53511,TOP1,C0006142,gene,disease,risk_gene
53512,TOP1,C0006826,gene,disease,risk_gene
53513,TOP1,C0013221,gene,disease,risk_gene
53514,TOP1,C0023903,gene,disease,risk_gene
53515,TOP1,C0027651,gene,disease,risk_gene
53516,TOP1,C0041755,gene,disease,risk_gene
53517,TOP1,C0086692,gene,disease,risk_gene
53518,TOP1,C0235874,gene,disease,risk_gene
53519,TOP1,C0345904,gene,disease,risk_gene
53520,TOP2A,C0006142,gene,disease,risk_gene
53521,TOP2A,C0010606,gene,disease,risk_gene
53522,TOP2A,C0017638,gene,disease,risk_gene
53523,TOP2A,C0023418,gene,disease,risk_gene
53524,TOP2A,C0023903,gene,disease,risk_gene
53525,TOP2A,C0027819,gene,disease,risk_gene
53526,TOP2A,C0032460,gene,disease,risk_gene
53527,TOP2A,C0033578,gene,disease,risk_gene
53528,TOP2A,C0036095,gene,disease,risk_gene
53529,TOP2A,C0152013,gene,disease,risk_gene
53530,TOP2A,C0206686,gene,disease,risk_gene
53531,TOP2A,C0220636,gene,disease,risk_gene
